Island,Date,Genus,Species,Species whole,Latitude,Longitude,Datum,Record type,Collector,Method,Comments,Description,Class,Order,Family,Institution,Expedition
Storr ,21 May 2009,Rhinonicteris,aurantia,Rhinonicteris aurantia,-15.94944,124.55528,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Storr Island 21&22May09 sandstone creek & near camp Hs Vc Vd Tg x16 .mp3  Call ID by: RB&NMcK,"Storr Island, site 63. Pkl creek pool in riparian rainforest, then eucalypt woodland at camp on rocky slope adjacent to bare Pkl sheet",MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,21 May 2009,Rhinonicteris,aurantia,Rhinonicteris aurantia,-15.94944,124.55528,WGS84,call ID,NMcK,,,"Storr Island. Near nets on sandstone creek pool in riparian rainforest 500m E of camp, then 250 minutes in open Euc forest on sandstone at camp on 22May2009",MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,20 May 2009,Saccolaimus,flaviventris,Saccolaimus flaviventris,-15.94917,124.56056,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Storr Is 20May09 at camp line1 x16 484 minutes.wav  Call ID by: NMcK,Storr Is. Open eucalypt forest on rocky slope adjacent to bare Pkl sheet,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,21 May 2009,Saccolaimus,flaviventris,Saccolaimus flaviventris,-15.94944,124.55528,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Storr Island 21&22May09 sandstone creek & near camp Hs Vc Vd Tg x16 .mp3  Call ID by: RB&NMcK,"Storr Island, site 63. Pkl creek pool in riparian rainforest, then eucalypt woodland at camp on rocky slope adjacent to bare Pkl sheet",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,20 May 2009,Scotorepens,greyi,Scotorepens greyi,-15.94917,124.56056,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Storr Is 20May09 at camp line1 x16 484 minutes.wav  Call ID by: NMcK,Storr Is. Open eucalypt forest on rocky slope adjacent to bare Pkl sheet,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,20 May 2009,Taphozous,georgianus,Taphozous georgianus,-15.94917,124.56056,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Storr Is 20May09 at camp line1 x16 484 minutes.wav  Call ID by: NMcK,Storr Is. Open eucalypt forest on rocky slope adjacent to bare Pkl sheet,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,21 May 2009,Taphozous,georgianus,Taphozous georgianus,-15.94944,124.55528,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Storr Island 21&22May09 sandstone creek & near camp Hs Vc Vd Tg x16 .mp3  Call ID by: RB&NMcK,"Storr Island, site 63. Pkl creek pool in riparian rainforest, then eucalypt woodland at camp on rocky slope adjacent to bare Pkl sheet",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,11 Feb 2010,Taphozous,georgianus,Taphozous georgianus,-15.94917,124.56056,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Storr Is 11Feb10 nr dry season camp X32.wav  Call ID by: RB,Storr Is. Open eucalypt forest on rocky slope adjacent to bare Pkl sheet,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,20 May 2009,Vespadelus,caurinus,Vespadelus caurinus,-15.94917,124.56056,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Storr Is 20May09 at camp line1 x16 484 minutes.wav  Call ID by: NMcK,Storr Is. Open eucalypt forest on rocky slope adjacent to bare Pkl sheet,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,21 May 2009,Vespadelus,caurinus,Vespadelus caurinus,-15.94944,124.55528,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Storr Island 21&22May09 sandstone creek & near camp Hs Vc Vd Tg x16 .mp3  Call ID by: RB&NMcK,"Storr Island, site 63. Pkl creek pool in riparian rainforest, then eucalypt woodland at camp on rocky slope adjacent to bare Pkl sheet",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,11 Feb 2010,Vespadelus,caurinus,Vespadelus caurinus,-15.94917,124.56056,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Storr Is 11Feb10 nr dry season camp X32.wav  Call ID by: RB,Storr Is. Open eucalypt forest on rocky slope adjacent to bare Pkl sheet,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,20 May 2009,Vespadelus,douglasorum,Vespadelus douglasorum,-15.94917,124.56056,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Storr Is 20May09 at camp line1 x16 484 minutes.wav  Call ID by: NMcK,Storr Is. Open eucalypt forest on rocky slope adjacent to bare Pkl sheet,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,21 May 2009,Vespadelus,douglasorum,Vespadelus douglasorum,-15.94944,124.55528,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Storr Island 21&22May09 sandstone creek & near camp Hs Vc Vd Tg x16 .mp3  Call ID by: RB&NMcK,"Storr Island, site 63. Pkl creek pool in riparian rainforest, then eucalypt woodland at camp on rocky slope adjacent to bare Pkl sheet",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sunday ,19 Feb 2010,Chalinolobus,nigrogriseus,Chalinolobus nigrogriseus,-16.42917,123.17806,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Sunday Is 19Feb10 X16.wav  Call ID by: RB,"Sunday Island, site 66. Edge of mangrove and Pkl boulder country",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sunday ,05 Jun 2009,Miniopterus,schreibersii,Miniopterus schreibersii,-16.42972,123.17861,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Sunday Is 5June09 near full moon.mp3  Call ID by: NMcK,"Sunday Island, site 64. Behind beach against Pkl boulder country near abandoned building",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sunday ,19 Feb 2010,Miniopterus,schreibersii,Miniopterus schreibersii,-16.42917,123.17806,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Sunday Is 19Feb10 X16.wav  Call ID by: RB,"Sunday Island, site 66. Edge of mangrove and Pkl boulder country",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sunday ,19 Feb 2010,Mormopterus,loriae,Mormopterus loriae,-16.42917,123.17806,WGS84,call ID,DP recording,Anabat,Anabat recording ID NMcK & RB (McKenzie & Bullen 2012),Sunday Island,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sunday ,19 Feb 2010,Mormopterus,loriae,Mormopterus loriae,-16.42917,123.17806,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Sunday Is 19Feb10 X16.wav  Call ID by: RB,"Sunday Island, site 66. Edge of mangrove and Pkl boulder country",MAMMALIA,CHIROPTERA,MOLOSSIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sunday ,07 Jun 2009,Nyctophilus,arnhemensis,Nyctophilus arnhemensis,-16.42889,123.17806,WGS84,call ID,NMcK teams,Anabat-minidisc,"Anabat-minidisc File name: Sunday Is 7June09 full moon, clear sky X16.wav  Call ID by: RB","Sunday Island, site 65. Edge of mangroves beside spinifex beach dune ",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sunday ,19 Feb 2010,Nyctophilus,arnhemensis,Nyctophilus arnhemensis,-16.42917,123.17806,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Sunday Is 19Feb10 X16.wav  Call ID by: RB,"Sunday Island, site 66. Edge of mangrove and Pkl boulder country",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sunday ,19 Feb 2010,Pipistrellus,westralis,Pipistrellus westralis,-16.42917,123.17806,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Sunday Is 19Feb10 X16.wav  Call ID by: RB,"Sunday Island, site 66. Edge of mangrove and Pkl boulder country",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sunday ,05 Jun 2009,Taphozous,georgianus,Taphozous georgianus,-16.42972,123.17861,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Sunday Is 5June09 near full moon.mp3  Call ID by: NMcK,"Sunday Island, site 64. Behind beach against Pkl boulder country near abandoned building",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sunday ,19 Feb 2010,Taphozous,georgianus,Taphozous georgianus,-16.42917,123.17806,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Sunday Is 19Feb10 X16.wav  Call ID by: RB,"Sunday Island, site 66. Edge of mangrove and Pkl boulder country",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sunday ,05 Jun 2009,Vespadelus,caurinus,Vespadelus caurinus,-16.42972,123.17861,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Sunday Is 5June09 near full moon.mp3  Call ID by: NMcK,"Sunday Island, site 64. Behind beach against Pkl boulder country near abandoned building",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sunday ,19 Feb 2010,Vespadelus,caurinus,Vespadelus caurinus,-16.42917,123.17806,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Sunday Is 19Feb10 X16.wav  Call ID by: RB,"Sunday Island, site 66. Edge of mangrove and Pkl boulder country",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
South West Osborn ,30 Jul 2007,Chaerephon,jobensis,Chaerephon jobensis,-14.37389,125.93667,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: SouthW Osborne 30July07 x16.mp3  Call ID by: NMcK,"SW Osborn Island, site 67. Edge of rainforest & Pkc sheet behind beach",MAMMALIA,CHIROPTERA,MOLOSSIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
South West Osborn ,01 Aug 2007,Hipposideros,ater,Hipposideros ater,-14.36472,125.94472,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: South West Osborn 1Aug07 x16.mp3  Call ID by: NMcK,"SW Osborn Island, site 69. Edge of mangroves behind beach backed by vine thicket (Ha, Mm netted), then edge of rainforest & Pkc sheet",MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
South West Osborn ,31 Jul 2007,Hipposideros,ater,Hipposideros ater,-14.36639,125.94361,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: SouthW Osborne 31July07 x16 Na Ms Vc Ha.mp3  Call ID by: NMcK,"SW Osborn Island, site 68. At waterhole where caught Ms Na etc",MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
South West Osborn ,01 Aug 2007,Miniopterus,schreibersii,Miniopterus schreibersii,-14.36472,125.94472,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: South West Osborn 1Aug07 x16.mp3  Call ID by: NMcK,"SW Osborn Island, site 69. Edge of mangroves behind beach backed by vine thicket (Ha, Mm netted), then edge of rainforest & Pkc sheet",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
South West Osborn ,30 Jul 2007,Miniopterus,schreibersii,Miniopterus schreibersii,-14.37389,125.93667,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: SouthW Osborne 30July07 x16.mp3  Call ID by: NMcK,"SW Osborn Island, site 67. Edge of rainforest & Pkc sheet behind beach",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
South West Osborn ,31 Jul 2007,Miniopterus,schreibersii,Miniopterus schreibersii,-14.36639,125.94361,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: SouthW Osborne 31July07 x16 Na Ms Vc Ha.mp3  Call ID by: NMcK,"SW Osborn Island, site 68. At waterhole where caught Ms Na etc",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
South West Osborn ,31 Jul 2007,Nyctophilus,arnhemensis,Nyctophilus arnhemensis,-14.36639,125.94361,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: SouthW Osborne 31July07 x16 Na Ms Vc Ha.mp3  Call ID by: NMcK,"SW Osborn Island, site 68. At waterhole where caught Ms Na etc",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
South West Osborn ,31 Jul 2007,Nyctophilus,daedalus,Nyctophilus daedalus,-14.36639,125.94361,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: SouthW Osborne 31July07 x16 Na Ms Vc Ha.mp3  Call ID by: NMcK,"SW Osborn Island, site 68. At waterhole where caught Ms Na etc",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
South West Osborn ,31 Jul 2007,Nyctophilus,walkeri,Nyctophilus walkeri,-14.36639,125.94361,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: SouthW Osborne 31July07 x16 Na Ms Vc Ha.mp3  Call ID by: NMcK,"SW Osborn Island, site 68. At waterhole where caught Ms Na etc",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
South West Osborn ,30 Jul 2007,Pipistrellus,westralis,Pipistrellus westralis,-14.37389,125.93667,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: SouthW Osborne 30July07 x16.mp3  Call ID by: NMcK,"SW Osborn Island, site 67. Edge of rainforest & Pkc sheet behind beach",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
South West Osborn ,01 Aug 2007,Saccolaimus,flaviventris,Saccolaimus flaviventris,-14.36472,125.94472,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: South West Osborn 1Aug07 x16.mp3  Call ID by: NMcK,"SW Osborn Island, site 69. Edge of mangroves behind beach backed by vine thicket (Ha, Mm netted), then edge of rainforest & Pkc sheet",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
South West Osborn ,30 Jul 2007,Saccolaimus,flaviventris,Saccolaimus flaviventris,-14.37389,125.93667,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: SouthW Osborne 30July07 x16.mp3  Call ID by: NMcK,"SW Osborn Island, site 67. Edge of rainforest & Pkc sheet behind beach",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
South West Osborn ,01 Aug 2007,Taphozous,georgianus,Taphozous georgianus,-14.36472,125.94472,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: South West Osborn 1Aug07 x16.mp3  Call ID by: NMcK,"SW Osborn Island, site 69. Edge of mangroves behind beach backed by vine thicket (Ha, Mm netted), then edge of rainforest & Pkc sheet",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
South West Osborn ,01 Aug 2007,Vespadelus,caurinus,Vespadelus caurinus,-14.36472,125.94472,WGS84,call ID,ANS,Mistnet,Anabat-minidisc File name: South West Osborn 1Aug07 x16.mp3  Call ID by: NMcK,"SW Osborn Island, site 69. Edge of mangroves behind beach backed by vine thicket (Ha, Mm netted), then edge of rainforest & Pkc sheet",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
South West Osborn ,30 Jul 2007,Vespadelus,caurinus,Vespadelus caurinus,-14.37389,125.93667,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: SouthW Osborne 30July07 x16.mp3  Call ID by: NMcK,"SW Osborn Island, site 67. Edge of rainforest & Pkc sheet behind beach",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
South West Osborn ,31 Jul 2007,Vespadelus,caurinus,Vespadelus caurinus,-14.36639,125.94361,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: SouthW Osborne 31July07 x16 Na Ms Vc Ha.mp3  Call ID by: NMcK,"SW Osborn Island, site 68. At waterhole where caught Ms Na etc",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Un-named ,28 May 2009,Chaerephon,jobensis,Chaerephon jobensis,-15.91056,124.46111,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Unnamed Is west of Storr 28May09 X16 662 minutes desilenced.wav  Call ID by: NMcK,"Unnamed (near Lizard) Island, site 71. Edge of mangroves, then Qc valley woodland in Pkp boulder country 100m behind mangroves",MAMMALIA,CHIROPTERA,MOLOSSIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Un-named ,28 May 2009,Hipposideros,ater,Hipposideros ater,-15.91056,124.46111,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Unnamed Is west of Storr 28May09 X16 662 minutes desilenced.wav  Call ID by: NMcK,"Unnamed (near Lizard) Island, site 71. Edge of mangroves, then Qc valley woodland in Pkp boulder country 100m behind mangroves",MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Un-named ,27 May 2009,Hipposideros,stenotis,Hipposideros stenotis,-15.91139,124.45917,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Unnamed Is west of Storr 27May09 outside of cave X16.wav  Call ID by: NMcK,"Unnamed (near Lizard) Island, site 70. Outside cave in pass on Pkp boulder ridge, 230m from mangroves (saw Mg, Tg)",MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Un-named ,27 May 2009,Macroderma,gigas,Macroderma gigas,-15.91139,124.45917,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Unnamed Is west of Storr 27May09 outside of cave X16.wav  Call ID by: NMcK,"Unnamed (near Lizard) Island, site 70. Outside cave in pass on Pkp boulder ridge, 230m from mangroves (saw Mg, Tg)",MAMMALIA,CHIROPTERA,MEGADERMATIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Un-named ,27 May 2009,Miniopterus,schreibersii,Miniopterus schreibersii,-15.91139,124.45917,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Unnamed Is west of Storr 27May09 outside of cave X16.wav  Call ID by: NMcK,"Unnamed (near Lizard) Island, site 70. Outside cave in pass on Pkp boulder ridge, 230m from mangroves (saw Mg, Tg)",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Un-named ,28 May 2009,Miniopterus,schreibersii,Miniopterus schreibersii,-15.91056,124.46111,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Unnamed Is west of Storr 28May09 X16 662 minutes desilenced.wav  Call ID by: NMcK,"Unnamed (near Lizard) Island, site 71. Edge of mangroves, then Qc valley woodland in Pkp boulder country 100m behind mangroves",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Un-named ,27 May 2009,Pipistrellus,westralis,Pipistrellus westralis,-15.91139,124.45917,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Unnamed Is west of Storr 27May09 outside of cave X16.wav  Call ID by: NMcK,"Unnamed (near Lizard) Island, site 70. Outside cave in pass on Pkp boulder ridge, 230m from mangroves (saw Mg, Tg)",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Un-named ,28 May 2009,Pipistrellus,westralis,Pipistrellus westralis,-15.91056,124.46111,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Unnamed Is west of Storr 28May09 X16 662 minutes desilenced.wav  Call ID by: NMcK,"Unnamed (near Lizard) Island, site 71. Edge of mangroves, then Qc valley woodland in Pkp boulder country 100m behind mangroves",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Un-named ,27 May 2009,Saccolaimus,flaviventris,Saccolaimus flaviventris,-15.91139,124.45917,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Unnamed Is west of Storr 27May09 outside of cave X16.wav  Call ID by: NMcK,"Unnamed (near Lizard) Island, site 70. Outside cave in pass on Pkp boulder ridge, 230m from mangroves (saw Mg, Tg)",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Un-named ,28 May 2009,Saccolaimus,flaviventris,Saccolaimus flaviventris,-15.91056,124.46111,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Unnamed Is west of Storr 28May09 X16 662 minutes desilenced.wav  Call ID by: NMcK,"Unnamed (near Lizard) Island, site 71. Edge of mangroves, then Qc valley woodland in Pkp boulder country 100m behind mangroves",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Un-named ,28 May 2009,Scotorepens,sanborni,Scotorepens sanborni,-15.91056,124.46111,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Unnamed Is west of Storr 28May09 X16 662 minutes desilenced.wav  Call ID by: NMcK,"Unnamed (near Lizard) Island, site 71. Edge of mangroves, then Qc valley woodland in Pkp boulder country 100m behind mangroves",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Un-named ,27 May 2009,Taphozous,georgianus,Taphozous georgianus,-15.91139,124.45917,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Unnamed Is west of Storr 27May09 outside of cave X16.wav  Call ID by: NMcK,"Unnamed (near Lizard) Island, site 70. Outside cave in pass on Pkp boulder ridge, 230m from mangroves (saw Mg, Tg)",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Un-named ,28 May 2009,Taphozous,georgianus,Taphozous georgianus,-15.91056,124.46111,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Unnamed Is west of Storr 28May09 X16 662 minutes desilenced.wav  Call ID by: NMcK,"Unnamed (near Lizard) Island, site 71. Edge of mangroves, then Qc valley woodland in Pkp boulder country 100m behind mangroves",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Un-named ,27 May 2009,Vespadelus,caurinus,Vespadelus caurinus,-15.91139,124.45917,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Unnamed Is west of Storr 27May09 outside of cave X16.wav  Call ID by: NMcK,"Unnamed (near Lizard) Island, site 70. Outside cave in pass on Pkp boulder ridge, 230m from mangroves (saw Mg, Tg)",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Un-named ,28 May 2009,Vespadelus,caurinus,Vespadelus caurinus,-15.91056,124.46111,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Unnamed Is west of Storr 28May09 X16 662 minutes desilenced.wav  Call ID by: NMcK,"Unnamed (near Lizard) Island, site 71. Edge of mangroves, then Qc valley woodland in Pkp boulder country 100m behind mangroves",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Uwins ,05 Jun 2008,Chaerephon,jobensis,Chaerephon jobensis,-15.25750,124.80028,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Uwins Is Beach End 5June08 X16.mp3  Call ID by: NMcK,"Uwins Island, site 72. Edge of vine thicket at base of Pkw boulder slope adjacent ot beach spinifex (Sf seen, Hs shot in coastal Pkw cave) ",MAMMALIA,CHIROPTERA,MOLOSSIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Uwins ,08 Jun 2008,Chaerephon,jobensis,Chaerephon jobensis,-15.26028,124.80000,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Uwins Is 8June08 X16.mp3  Call ID by: RB,"Uwins Island, site 73. On Pkw scree at edge of mangroves (saw Pa, netted Vc) ",MAMMALIA,CHIROPTERA,MOLOSSIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Uwins ,05 Jun 2008,Chalinolobus,nigrogriseus,Chalinolobus nigrogriseus,-15.25750,124.80028,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Uwins Is Beach End 5June08 X16.mp3  Call ID by: NMcK,"Uwins Island, site 72. Edge of vine thicket at base of Pkw boulder slope adjacent ot beach spinifex (Sf seen, Hs shot in coastal Pkw cave) ",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Uwins ,05 Jun 2008,Miniopterus,schreibersii,Miniopterus schreibersii,-15.25750,124.80028,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Uwins Is Beach End 5June08 X16.mp3  Call ID by: NMcK,"Uwins Island, site 72. Edge of vine thicket at base of Pkw boulder slope adjacent ot beach spinifex (Sf seen, Hs shot in coastal Pkw cave) ",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Uwins ,08 Jun 2008,Miniopterus,schreibersii,Miniopterus schreibersii,-15.26028,124.80000,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Uwins Is 8June08 X16.mp3  Call ID by: RB,"Uwins Island, site 73. On Pkw scree at edge of mangroves (saw Pa, netted Vc) ",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
